episode,episode_return,return_ma50,final_distance,distance_ma50,success,success_ma50,episode_steps,epsilon,mean_loss,learning_rate,buffer_size,total_steps
1143,10.050344023000907,6.091636308595895,0.029453124850988388,0.0430827896669507,1,0.84,9,0.10143987175089832,0.07392477275182803,0.0001,50000,152490
1144,-8.724938828941855,5.717731653876277,0.09219875186681747,0.04432754617184401,0,0.82,500,0.10123699200739653,0.0517749443766661,0.0001,50000,152990
1145,10.183541413478414,6.019393558017919,0.0299396775662899,0.0443268071860075,1,0.82,13,0.10103451802338173,0.028390740080235097,0.0001,50000,153003
1146,9.825866025112594,6.016110525857421,0.02919355407357216,0.04433343909680843,1,0.82,33,0.10083244898733497,0.045403730434676014,0.0001,50000,153036
1147,8.79572560930634,6.007005391482428,0.029869183897972107,0.04433631241321564,1,0.82,101,0.1006307840893603,0.050334875561794876,0.0001,50000,153137
1148,9.84241090401503,5.999428335578076,0.029139775782823563,0.04433366786688566,1,0.82,24,0.10042952252118158,0.04621845709819657,0.0001,50000,153161
1149,10.391908843086664,6.012648253453578,0.02806863933801651,0.04429633285850287,1,0.82,7,0.10022866347613922,0.06380251941404172,0.0001,50000,153168
1150,10.034481562347272,6.014915761207294,0.029386864975094795,0.04430706210434437,1,0.82,14,0.10002820614918695,0.05352701103713896,0.0001,50000,153182
1151,10.12304196321593,6.015713387786332,0.02927788905799389,0.044300577379763124,1,0.82,14,0.09982814973688857,0.0359514452284202,0.0001,50000,153196
1152,10.287102103617942,6.025819722368973,0.02825011871755123,0.04426833499222994,1,0.82,7,0.0996284934374148,0.0582781774324498,0.0001,50000,153203
1153,9.91205306216897,6.028647357767333,0.02967902086675167,0.044269495159387585,1,0.82,19,0.09942923645053997,0.047320971951672904,0.0001,50000,153222
1154,8.839756609551078,6.000305086484944,0.029511036351323128,0.044267593547701836,1,0.82,70,0.0992303779776389,0.04973574908383723,0.0001,50000,153292
1155,10.190157257126277,6.419606279963196,0.028638111427426338,0.04294095244258642,1,0.84,5,0.09903191722168361,0.04299699068069458,0.0001,50000,153297
1156,10.367034023998395,6.420120592023824,0.029158813878893852,0.04292588204145432,1,0.84,14,0.09883385338724024,0.05942089850681701,0.0001,50000,153311
1157,-12.392324287805037,5.9638557254587,0.1235450729727745,0.04480572171509266,0,0.82,500,0.09863618568046575,0.050259443464688955,0.0001,50000,153811
1158,9.944626363365069,5.9543493502162494,0.029329905286431313,0.04481124561280012,1,0.82,14,0.09843891330910483,0.056733724395079274,0.0001,50000,153825
1159,9.79000660135705,5.951739414496131,0.02989349141716957,0.04481916800141335,1,0.82,37,0.09824203548248661,0.04900366761973379,0.0001,50000,153862
1160,-6.306542202876148,5.630742235906451,0.052528299391269684,0.045282174572348594,0,0.8,500,0.09804555141152164,0.053045847764704376,0.0001,50000,154362
1161,10.487795707049976,6.066418788314156,0.029679711908102036,0.04319074913859367,1,0.82,10,0.09784946030869861,0.06510967710055411,0.0001,50000,154372
1162,10.459399383251828,6.074137763437474,0.029829232022166252,0.043211129754781724,1,0.82,12,0.09765376138808121,0.04141100014870366,0.0001,50000,154384
1163,10.117222349852488,6.081430855674374,0.028431346639990807,0.04318519607186318,1,0.82,19,0.09745845386530505,0.06210288464238769,0.0001,50000,154403
1164,9.720202155793189,6.069921966481611,0.02926754392683506,0.04317704763263464,1,0.82,28,0.09726353695757443,0.06212422524445823,0.0001,50000,154431
1165,10.03356501598152,6.065643514789633,0.029214493930339813,0.04317343585193157,1,0.82,23,0.09706900988365928,0.0358152094438834,0.0001,50000,154454
1166,10.111753791254914,6.099808015534445,0.02943280339241028,0.04316296376287937,1,0.82,6,0.09687487186389196,0.0273080513967822,0.0001,50000,154460
1167,10.298650106755053,6.11263683186671,0.029826316982507706,0.04316641207784414,1,0.82,8,0.09668112212016418,0.03705894749145955,0.0001,50000,154468
1168,10.271181325523271,6.118256569416345,0.029906196519732475,0.043182779364287854,1,0.82,16,0.09648775987592385,0.05531521791999694,0.0001,50000,154484
1169,9.959836865836857,6.499519759274715,0.0292800460010767,0.04207688137888908,1,0.84,31,0.096294784356172,0.049838338460352634,0.0001,50000,154515
1170,-9.430108894270623,6.717097786626407,0.07969977706670761,0.03721851855516434,0,0.84,500,0.09610219478745965,0.055077238727826626,0.0001,50000,155015
1171,10.03669917611257,6.765755041731663,0.02999681606888771,0.03721862688660622,1,0.84,9,0.09590999039788474,0.0471020876429975,0.0001,50000,155024
1172,8.075674535119946,6.742472913095358,0.02993498556315899,0.037218961492180826,1,0.84,125,0.09571817041708897,0.055521165626123546,0.0001,50000,155149
1173,10.167595355614576,6.743913893554712,0.029556287452578545,0.03723656412214041,1,0.84,7,0.09552673407625478,0.04080325271934271,0.0001,50000,155156
1174,10.214176947558236,7.121948245839524,0.02945869043469429,0.036075894869863984,1,0.86,16,0.09533568060810227,0.016875689951120876,0.0001,50000,155172
1175,10.362985509747576,7.576527128659246,0.02976669743657112,0.034728587977588175,1,0.88,12,0.09514500924688607,0.019818000922289986,0.0001,50000,155184
1176,7.298139819660031,7.527338972064212,0.02994782291352749,0.03473797630518675,1,0.88,170,0.0949547192283923,0.04928138773915741,0.0001,50000,155354
1177,10.399841050025975,7.5315846008861955,0.02873140573501587,0.034713051319122314,1,0.88,8,0.09476480978993551,0.06964468938531354,0.0001,50000,155362
1178,10.104832330352975,7.535373928668472,0.02938261069357395,0.03470490977168083,1,0.88,14,0.09457528017035564,0.05485137029817062,0.0001,50000,155376
1179,2.769112379846675,7.751774064628369,0.02960599958896637,0.03459318906068802,1,0.9,495,0.09438612961001493,0.05000680034481591,0.0001,50000,155871
1180,10.288859829575875,7.753160939257111,0.029786838218569756,0.03459303881973028,1,0.9,9,0.0941973573507949,0.03878296502969331,0.0001,50000,155880
1181,9.740790137324964,7.7456784363034945,0.029465125873684883,0.034583936147391796,1,0.9,34,0.09400896263609332,0.06323127422536559,0.0001,50000,155914
1182,9.655188707264712,7.734250508216423,0.029903817921876907,0.03463226389139891,1,0.9,49,0.09382094471082113,0.04609470975072104,0.0001,50000,155963
1183,9.98691720569433,7.739840456409158,0.02936752513051033,0.03462178483605385,1,0.9,11,0.09363330282139949,0.051930949578739026,0.0001,50000,155974
1184,9.841591738220481,7.748655148655896,0.029294662177562714,0.03461483292281628,1,0.9,35,0.09344603621575669,0.04944067852837699,0.0001,50000,156009
1185,-7.473681647551073,7.412911304142898,0.06778627634048462,0.035381602011621,0,0.88,500,0.09325914414332517,0.05080290749622509,0.0001,50000,156509
1186,9.65953481834833,7.449292265275349,0.029930448159575462,0.03538097083568573,1,0.88,58,0.09307262585503852,0.04871916217360132,0.0001,50000,156567
1187,10.40601523242564,7.460221963172124,0.029090186581015587,0.035377655364573005,1,0.88,10,0.09288648060332844,0.0537248594686389,0.0001,50000,156577
1188,10.089840369668924,7.477535042061619,0.02992807701230049,0.03539273612201214,1,0.88,21,0.09270070764212178,0.0338622091692828,0.0001,50000,156598
1189,9.931575796963887,7.826679166259829,0.029012536630034447,0.03482035998255015,1,0.9,17,0.09251530622683754,0.04610163282931728,0.0001,50000,156615
1190,10.281214262570147,7.828975421872298,0.029325898736715317,0.034809992387890815,1,0.9,7,0.09233027561438387,0.029625794185059413,0.0001,50000,156622
1191,10.019778476629723,7.832888569516602,0.029968416318297386,0.034817071110010145,1,0.9,22,0.09214561506315509,0.06037554835942997,0.0001,50000,156644
1192,10.008901996377121,7.9009866575941,0.029619552195072174,0.034809789545834066,1,0.9,10,0.09196132383302878,0.10434067577589304,0.0001,50000,156654
1193,9.641376841871931,7.89280731397152,0.029889464378356934,0.03481851633638144,1,0.9,49,0.09177740118536272,0.06547417525411109,0.0001,50000,156703
1194,10.188708817434023,8.271080266899038,0.029746290296316147,0.03356946710497141,1,0.92,10,0.09159384638299199,0.02167999113444239,0.0001,50000,156713
1195,10.45049919922323,8.276419422613936,0.028555914759635925,0.03354179184883833,1,0.92,9,0.09141065869022601,0.07514566133937074,0.0001,50000,156722
1196,10.258390407248001,8.285069910256642,0.02985127829015255,0.03355494633316994,1,0.92,15,0.09122783737284555,0.05065172816005846,0.0001,50000,156737
1197,10.08700749452473,8.31089554796101,0.029893597587943077,0.03355543460696936,1,0.92,17,0.09104538169809986,0.07201951197074617,0.0001,50000,156754
1198,2.583584239434833,8.165719014669406,0.0293014794588089,0.03355866868048906,1,0.92,436,0.09086329093470366,0.046378280259903794,0.0001,50000,157190
1199,10.288002013808343,8.163640878083841,0.029764531180262566,0.03359258651733398,1,0.92,7,0.09068156435283425,0.05329201347194612,0.0001,50000,157197
1200,10.125510972531753,8.16546146628753,0.028755495324730873,0.03357995912432671,1,0.92,18,0.09050020122412858,0.07304003314735989,0.0001,50000,157215
1201,3.374439398287323,8.030489414988956,0.029923034831881523,0.03359286203980446,1,0.92,461,0.09031920082168032,0.052211843496148116,0.0001,50000,157676
1202,9.684719692093175,8.018441766758462,0.029250221326947212,0.03361286409199238,1,0.92,44,0.09013856242003697,0.07996563200140372,0.0001,50000,157720
1203,10.412114899932451,8.028443003513733,0.02906838245689869,0.03360065132379532,1,0.92,8,0.0899582852951969,0.03859856247436255,0.0001,50000,157728
1204,9.993839443990453,8.051524660202519,0.029378248378634453,0.033597995564341544,1,0.92,19,0.0897783687246065,0.04688011080418762,0.0001,50000,157747
1205,-5.988055728923331,7.727960400481528,0.05336754396557808,0.03409258421510458,0,0.9,500,0.08959881198715729,0.04636653512250632,0.0001,50000,158247
1206,8.017062409451121,7.680960968190582,0.02975914627313614,0.03410459086298943,1,0.9,149,0.08941961436318298,0.04875012195275334,0.0001,50000,158396
1207,10.001623629989345,8.128839926546469,0.029452277347445488,0.03222273495048285,1,0.92,17,0.0892407751344566,0.08436970979742267,0.0001,50000,158413
1208,10.115008334135865,8.132247565961887,0.02941509522497654,0.03222443874925375,1,0.92,6,0.0890622935841877,0.10402368338933836,0.0001,50000,158419
1209,9.290668479387366,8.12226080352249,0.029969431459903717,0.03222595755010843,1,0.92,73,0.08888416899701933,0.05011504753620351,0.0001,50000,158492
1210,-8.546278181500384,8.077466083950007,0.07034725695848465,0.03258233670145273,0,0.92,500,0.08870640065902528,0.04674353095376864,0.0001,50000,158992
1211,8.689954319109308,8.041509256191192,0.029885558411478996,0.03258645363152027,1,0.92,144,0.08852898785770723,0.05378253527386631,0.0001,50000,159136
1212,10.11110424418138,8.034543353409784,0.02894718199968338,0.032568812631070615,1,0.92,18,0.08835192988199181,0.0318632606908472,0.0001,50000,159154
1213,-7.993742729707293,7.672324051818589,0.06866762787103653,0.03337353825569153,0,0.9,500,0.08817522602222783,0.054404209228232504,0.0001,50000,159654
1214,9.615746278522513,7.670234934273175,0.029950561001896858,0.03338719859719277,1,0.9,61,0.08799887557018338,0.05732743047009848,0.0001,50000,159715
1215,9.42826347645286,7.658128903482602,0.029567699879407883,0.03339426271617413,1,0.9,53,0.08782287781904301,0.054557355898344574,0.0001,50000,159768
1216,10.325813674263516,7.662410101142775,0.029630430042743683,0.033398215249180796,1,0.9,13,0.08764723206340493,0.06144779146863864,0.0001,50000,159781
1217,4.987549253943781,7.556188084086549,0.02994067780673504,0.03340050246566534,1,0.9,334,0.08747193759927811,0.04444717797506489,0.0001,50000,160115
1218,10.150169253472392,7.55376784264553,0.029238862916827202,0.03338715579360724,1,0.9,5,0.08729699372407955,0.052347778668627144,0.0001,50000,160120
1219,10.497680041440136,7.564524706157596,0.0287607554346323,0.03337676998227835,1,0.9,10,0.08712239973663138,0.016635564062744378,0.0001,50000,160130
1220,9.452972255286006,7.942186329148728,0.029490211978554726,0.03237257868051529,1,0.92,36,0.08694815493715811,0.06808820314472541,0.0001,50000,160166
1221,7.24451941988486,7.886342734024176,0.02978690341114998,0.03236838042736054,1,0.92,219,0.0867742586272838,0.04848758198350634,0.0001,50000,160385
1222,8.41403234466799,7.893109890215134,0.029786648228764534,0.032365413680672646,1,0.92,132,0.08660071011002923,0.046052670822422384,0.0001,50000,160517
1223,9.76648451127278,7.885087673328299,0.02944651059806347,0.03236321814358235,1,0.92,21,0.08642750868980917,0.06883558993493873,0.0001,50000,160538
1224,10.082462048988358,7.882453375356902,0.028639068827033043,0.03234682571142912,1,0.92,20,0.08625465367242954,0.03759162772912532,0.0001,50000,160558
1225,9.034356285277237,7.855880790867494,0.029065074399113655,0.03233279325067997,1,0.92,85,0.08608214436508468,0.05205402313183774,0.0001,50000,160643
1226,10.336710837499803,7.916652211224291,0.02768762968480587,0.032287589386105535,1,0.92,7,0.08590998007635452,0.06490597461483308,0.0001,50000,160650
1227,10.371720430648182,7.916089798836734,0.029363036155700684,0.032300221994519235,1,0.92,7,0.0857381601162018,0.025914784520864487,0.0001,50000,160657
1228,10.090120730630028,7.915795566842275,0.029711809009313583,0.032306805960834024,1,0.92,20,0.0855666837959694,0.06304518226534128,0.0001,50000,160677
1229,-6.161546718999106,7.737182384865361,0.06288130581378937,0.03297231208533049,0,0.9,500,0.08539555042837747,0.050108337639831003,0.0001,50000,161177
1230,10.393747498692134,7.739280138247684,0.02917061373591423,0.03295998759567738,1,0.9,10,0.08522475932752072,0.054338128701783714,0.0001,50000,161187
1231,10.12679063072712,7.747000148115728,0.02925276756286621,0.032955740429461006,1,0.9,9,0.08505430980886568,0.054559354256424636,0.0001,50000,161196
1232,10.044166367188705,7.754779701314208,0.028339343145489693,0.03292445093393326,1,0.9,13,0.08488420118924794,0.030089504801883146,0.0001,50000,161209
1233,9.515120519341256,7.745343767587149,0.029637038707733154,0.03292984120547771,1,0.9,45,0.08471443278686945,0.05200610397280091,0.0001,50000,161254
1234,10.237840204685039,7.753268736916438,0.02970295399427414,0.03293800704181194,1,0.9,7,0.08454500392129571,0.043960484875632186,0.0001,50000,161261
1235,10.208733880482033,8.1069170474771,0.029858600348234177,0.03217945352196693,1,0.92,15,0.08437591391345312,0.057594940438866614,0.0001,50000,161276
1236,9.936322008627386,8.112452791282681,0.029889697209000587,0.03217863850295544,1,0.92,32,0.0842071620856262,0.06943156151828589,0.0001,50000,161308
1237,10.270130611488089,8.10973509886393,0.02811320684850216,0.03215909890830517,1,0.92,16,0.08403874776145495,0.07580605754628778,0.0001,50000,161324
1238,9.378059818286044,8.095499487836273,0.029962651431560516,0.03215979039669037,1,0.92,74,0.08387067026593203,0.061581056407728305,0.0001,50000,161398
1239,10.090766845004266,8.098683308797082,0.02925640530884266,0.03216466777026653,1,0.92,5,0.08370292892540017,0.01544592184945941,0.0001,50000,161403
1240,10.337810072088551,8.099815224987449,0.02955583669245243,0.03216926652938128,1,0.92,11,0.08353552306754937,0.04695976569994607,0.0001,50000,161414
1241,10.129294689850514,8.102005549251864,0.02922794036567211,0.03215445701032877,1,0.92,5,0.08336845202141427,0.07036867206916213,0.0001,50000,161419
1242,10.03982426233368,8.102623994570996,0.028573384508490562,0.03213353365659714,1,0.92,20,0.08320171511737144,0.03938202491262928,0.0001,50000,161439
1243,10.085008274886908,8.111496623231295,0.029737571254372597,0.03213049579411745,1,0.92,5,0.0830353116871367,0.011682053469121456,0.0001,50000,161444
1244,10.336701615898914,8.11445647920059,0.028965413570404053,0.03211487825959921,1,0.92,7,0.08286924106376242,0.02982725655393941,0.0001,50000,161451
1245,8.90315890827736,8.083509673381675,0.029824290424585342,0.032140245772898195,1,0.92,91,0.08270350258163489,0.05430110035832603,0.0001,50000,161542
1246,10.262186236850779,8.08358558997373,0.028836185112595558,0.032119943909347054,1,0.92,11,0.08253809557647163,0.047962537882002915,0.0001,50000,161553
1247,9.881329207203256,8.079472024227302,0.02988688088953495,0.032119809575378896,1,0.92,20,0.08237301938531869,0.04125081886304542,0.0001,50000,161573
1248,9.941213019567295,8.22662459982995,0.028618667274713516,0.03210615333169699,1,0.92,14,0.08220827334654805,0.053567589044437876,0.0001,50000,161587
1249,10.16188018162133,8.22410216318621,0.029320795089006424,0.03209727860987186,1,0.92,16,0.08204385679985496,0.031263193843187764,0.0001,50000,161603
1250,9.653749857266428,8.214666940880903,0.029818233102560043,0.03211853336542845,1,0.92,32,0.08187976908625524,0.042716081836260855,0.0001,50000,161635
1251,9.879032696913498,8.344758806853427,0.029257412999868393,0.03210522092878818,1,0.92,19,0.08171600954808274,0.049692213755885235,0.0001,50000,161654
1252,9.866478835094595,8.348393989713456,0.029730983078479767,0.032114836163818834,1,0.92,28,0.08155257752898658,0.04086024201907484,0.0001,50000,161682
1253,9.900583929713994,8.338163370309088,0.02909470535814762,0.032115362621843814,1,0.92,33,0.0813894723739286,0.06279049840558207,0.0001,50000,161715
1254,9.709848292029976,8.332483547269879,0.02966766245663166,0.032121150903403756,1,0.92,31,0.08122669342918075,0.03840671985169813,0.0001,50000,161746
1255,9.710012294425395,8.646444907736852,0.029022695496678352,0.03163425393402577,1,0.94,35,0.08106424004232239,0.05731554781086743,0.0001,50000,161781
1256,9.96121399558859,8.685327939459603,0.0290693249553442,0.031620457507669925,1,0.94,20,0.08090211156223774,0.082633276283741,0.0001,50000,161801
1257,10.015076374370313,8.685596994347222,0.029972728341817856,0.03163086652755737,1,0.94,13,0.08074030733911326,0.03936422053867808,0.0001,50000,161814
1258,10.252094693744493,8.688338721539393,0.028793485835194588,0.03161843433976173,1,0.94,17,0.08057882672443503,0.0445746125324684,0.0001,50000,161831
1259,10.339994834534686,8.70932524864234,0.029674457386136055,0.031612534858286384,1,0.94,11,0.08041766907098616,0.05232999736273831,0.0001,50000,161842
1260,10.092740898580411,9.082105630243955,0.02920416370034218,0.030789672993123532,1,0.96,15,0.08025683373284419,0.03612913487789531,0.0001,50000,161857
1261,10.228805816607183,9.112882660193913,0.02841748110949993,0.03076031144708395,1,0.96,6,0.08009632006537849,0.05413752258755267,0.0001,50000,161863
1262,10.314857780776778,9.11695773092582,0.028795510530471802,0.03075727801769972,1,0.96,10,0.07993612742524774,0.02366859579924494,0.0001,50000,161873
1263,9.720489558491451,9.471242376689796,0.029489945620298386,0.029973724372684956,1,0.98,44,0.07977625517039724,0.06324976545610381,0.0001,50000,161917
1264,9.272861139645473,9.464384673912255,0.029945246875286102,0.02997361809015274,1,0.98,63,0.07961670266005645,0.05736859687714882,0.0001,50000,161980
1265,9.966366938024038,9.475146743143677,0.029362734407186508,0.029969518780708315,1,0.98,23,0.07945746925473633,0.06116230009407129,0.0001,50000,162003
1266,10.070809264766737,9.470046654953743,0.02861788682639599,0.029949267916381358,1,0.98,16,0.07929855431622686,0.0473394138389267,0.0001,50000,162019
1267,10.161494908915465,9.573525568053178,0.02964867651462555,0.02994342789053917,1,0.98,6,0.0791399572075944,0.018597884142460924,0.0001,50000,162025
1268,9.942867421635851,9.569379531416446,0.029299361631274223,0.029944637864828108,1,0.98,16,0.0789816772931792,0.01912357511173468,0.0001,50000,162041
1269,10.1937322296262,9.563300575180168,0.029065467417240143,0.029950732104480265,1,0.98,21,0.07882371393859285,0.05138124123082629,0.0001,50000,162062
1270,9.88498628268543,9.571940855728155,0.029936600476503372,0.02995965987443924,1,0.98,32,0.07866606651071566,0.06323553109541535,0.0001,50000,162094
1271,-9.36062851400498,9.239837897050359,0.09035762399435043,0.03117107428610325,0,0.96,500,0.07850873437769422,0.053550963352201504,0.0001,50000,162594
1272,10.01256027943001,9.2718084557456,0.029689878225326538,0.031169138886034488,1,0.96,12,0.07835171690893883,0.0825195928143027,0.0001,50000,162606
1273,10.456845672666141,9.285615678973468,0.02968205139040947,0.031173849701881407,1,0.96,10,0.07819501347512095,0.06943862889893353,0.0001,50000,162616
1274,10.00530058720054,9.28407244973771,0.029770905151963234,0.03119648642838001,1,0.96,18,0.07803862344817071,0.04064441379159689,0.0001,50000,162634
1275,10.00774111316965,9.303540146295559,0.02992209792137146,0.03121362689882517,1,0.96,11,0.07788254620127437,0.02738367950289764,0.0001,50000,162645
1276,-7.314484900325174,8.950516231539059,0.06711359322071075,0.032002146169543264,0,0.94,500,0.07772678110887182,0.05089034004230052,0.0001,50000,163145
1277,10.268988321411177,8.94846158935432,0.02978024259209633,0.03201049029827118,1,0.94,21,0.07757132754665408,0.018421242257491463,0.0001,50000,163166
1278,10.122524137713318,8.949109657495985,0.029968418180942535,0.03201562248170376,1,0.94,9,0.07741618489156077,0.06819217910783158,0.0001,50000,163175
1279,10.093221141618367,9.274205014708333,0.02922705188393593,0.03134253740310669,1,0.96,32,0.07726135252177764,0.060116274740721565,0.0001,50000,163207
1280,10.479058827976145,9.275911241294015,0.029283475130796432,0.031344794631004334,1,0.96,12,0.07710682981673408,0.04271929676178843,0.0001,50000,163219
1281,10.384704067245735,9.281069510024386,0.02844410017132759,0.03132862128317356,1,0.96,13,0.07695261615710061,0.043652794359681696,0.0001,50000,163232
1282,10.139223364855054,9.282970649977713,0.028583606705069542,0.031333506554365155,1,0.96,5,0.0767987109247864,0.07489287378266454,0.0001,50000,163237
1283,9.797383482313178,9.288615909237151,0.02966121770441532,0.0313339901342988,1,0.96,31,0.07664511350293683,0.08373184401481863,0.0001,50000,163268
1284,9.925518121395744,9.282369467571366,0.02950003370642662,0.03132993172854185,1,0.96,39,0.07649182327593096,0.057177860397272386,0.0001,50000,163307
1285,9.805063314520735,9.27429605625214,0.029727015644311905,0.03132730003446341,1,0.96,18,0.0763388396293791,0.0305883841873664,0.0001,50000,163325
1286,-6.334412398611993,8.948881368107353,0.056962814182043076,0.031868762373924255,0,0.94,500,0.07618616195012033,0.05365571355680004,0.0001,50000,163825
1287,10.16698802279861,8.946818516333561,0.029836883768439293,0.031903235912323,1,0.94,19,0.0760337896262201,0.04020956488277175,0.0001,50000,163844
1288,8.396903363427922,8.9271953872364,0.02990996651351452,0.03190218221396208,1,0.94,118,0.07588172204696765,0.05441328801285728,0.0001,50000,163962
1289,10.214971407534797,8.92967947848701,0.029517654329538345,0.03190740719437599,1,0.94,21,0.07572995860287371,0.04932835052854249,0.0001,50000,163983
1290,9.643115114396831,8.915785579333177,0.02961111254990101,0.031908512711524964,1,0.94,30,0.07557849868566796,0.0522001235668237,0.0001,50000,164013
1291,10.277774374957088,8.918755173035308,0.02999843843281269,0.031923922672867776,1,0.94,7,0.07542734168829662,0.03308921606679048,0.0001,50000,164020
1292,10.3887026903467,8.925732741595569,0.029703402891755104,0.03194652304053307,1,0.94,12,0.07527648700492003,0.030487017550816137,0.0001,50000,164032
1293,9.887901706935192,8.921790610236535,0.029927752912044525,0.031950326673686504,1,0.94,30,0.07512593403091018,0.024070184933952986,0.0001,50000,164062
1294,9.670438024541314,8.908465338409382,0.02832321636378765,0.03193748272955418,1,0.94,34,0.07497568216284836,0.0624241496929351,0.0001,50000,164096
1295,10.28124039813311,8.936026968206498,0.02918505109846592,0.031924697943031786,1,0.94,13,0.07482573079852267,0.014084029172618803,0.0001,50000,164109
1296,9.487381019040107,8.920530863850283,0.029515324160456657,0.03193828072398901,1,0.94,73,0.07467607933692563,0.04875732622944992,0.0001,50000,164182
1297,10.22440274327949,8.927392334571808,0.02866721712052822,0.031913887448608874,1,0.94,6,0.07452672717825178,0.05390041309874505,0.0001,50000,164188
1298,9.603255947945893,8.92063319313938,0.029743753373622894,0.03193638917058706,1,0.94,55,0.07437767372389527,0.0440952446100048,0.0001,50000,164243
1299,9.906324913029389,8.915522087767542,0.029963448643684387,0.03194924224168062,1,0.94,21,0.07422891837644748,0.07123799086548388,0.0001,50000,164264
1300,10.157418767419612,8.925595465970606,0.029238015413284302,0.03193763788789511,1,0.94,6,0.07408046053969458,0.04555114180160066,0.0001,50000,164270
1301,9.750973598681416,8.923034284005963,0.029091710224747658,0.03193432383239269,1,0.94,28,0.0739322996186152,0.05153245890479801,0.0001,50000,164298
1302,9.970441560871317,8.925113538521499,0.028902558609843254,0.031917755343019966,1,0.94,13,0.07378443501937797,0.0542715723053194,0.0001,50000,164311
1303,10.375617987678064,8.93461421968078,0.029653524979948997,0.03192893173545599,1,0.94,14,0.07363686614933922,0.097665167895944,0.0001,50000,164325
1304,10.114463438348643,8.942706522607155,0.029836632311344147,0.03193231113255024,1,0.94,32,0.07348959241704053,0.0416237665922381,0.0001,50000,164357
1305,10.089337087881276,8.950293018476271,0.029370585456490517,0.031939268931746485,1,0.94,13,0.07334261323220645,0.052224014061861314,0.0001,50000,164370
1306,7.960624429343461,8.91028122715137,0.029341746121644974,0.0319447173550725,1,0.94,125,0.07319592800574204,0.056071540787816045,0.0001,50000,164495
1307,10.167470755182954,8.91332911476762,0.02870541252195835,0.03191937103867531,1,0.94,5,0.07304953614973056,0.10092334584333003,0.0001,50000,164500
1308,9.666890080693982,8.901625022506611,0.029273677617311478,0.031928974874317645,1,0.94,28,0.0729034370774311,0.049349245482257435,0.0001,50000,164528
1309,-5.184832451140309,8.59112847679311,0.05572294071316719,0.03244994454085827,0,0.92,500,0.07275763020327625,0.05171011112001724,0.0001,50000,165028
1310,-5.459097697659463,8.280091704868314,0.050718650221824646,0.03288023427128792,0,0.9,500,0.07261211494286969,0.05325733092986047,0.0001,50000,165528
1311,10.043922947485761,8.276394047485887,0.029961412772536278,0.032911112904548644,1,0.9,19,0.07246689071298396,0.0560996102316207,0.0001,50000,165547
1312,9.673919362635194,8.263575279123053,0.029974356293678284,0.032934689819812776,1,0.9,35,0.07232195693155799,0.04300932251582188,0.0001,50000,165582
1313,9.490759048723762,8.2589806689277,0.028694843873381615,0.03291878778487444,1,0.9,41,0.07217731301769488,0.04475339200552099,0.0001,50000,165623
1314,10.065121810589138,8.274825882346573,0.029813064262270927,0.032916144132614136,1,0.9,6,0.07203295839165949,0.06293446527949224,0.0001,50000,165629
1315,9.977582928989401,8.27505020216588,0.029940035194158554,0.032927690148353575,1,0.9,28,0.07188889247487618,0.06277845715937604,0.0001,50000,165657
1316,10.345389807116698,8.28054181301288,0.029720395803451538,0.03294974032789469,1,0.9,9,0.07174511468992642,0.0817407766977946,0.0001,50000,165666
1317,9.80983769134479,8.273508668661465,0.02968049794435501,0.03295037675648928,1,0.9,24,0.07160162446054656,0.037292586523108184,0.0001,50000,165690
1318,10.003792031320941,8.274727160855166,0.029138905927538872,0.03294716764241457,1,0.9,10,0.07145842121162548,0.04565140097402036,0.0001,50000,165700
1319,9.196003767701603,8.254772591616675,0.029449447989463806,0.03295484725385904,1,0.9,66,0.07131550436920223,0.04955083692700348,0.0001,50000,165766
1320,10.338763763279774,8.26384814122856,0.029034506529569626,0.032936805374920365,1,0.9,9,0.07117287336046382,0.06355887713531654,0.0001,50000,165775
1321,6.838726893161683,8.587835249371894,0.02992611937224865,0.03172817528247833,1,0.92,228,0.0710305276137429,0.05439696651362618,0.0001,50000,166003
1322,9.925384620847423,8.586091736200244,0.029914598912000656,0.031732669696211815,1,0.92,24,0.07088846655851541,0.04605862462388662,0.0001,50000,166027
1323,9.126768745522845,8.559490197657377,0.02970685437321663,0.03173316575586796,1,0.92,65,0.07074668962539839,0.05050877940554458,0.0001,50000,166092
1324,10.004787308041324,8.559479932074193,0.029951127246022224,0.03173677019774914,1,0.92,20,0.0706051962461476,0.06036180279916152,0.0001,50000,166112
1325,10.041670871541513,8.560158527241631,0.029716717079281807,0.031732662580907345,1,0.92,14,0.0704639858536553,0.030928371091639355,0.0001,50000,166126
1326,10.202482511215825,8.910497875472451,0.029813339933753014,0.03098665751516819,1,0.94,19,0.070323057881948,0.05128810598858093,0.0001,50000,166145
1327,10.106581823608742,8.9072497455164,0.02959969826042652,0.030983046628534794,1,0.94,20,0.0701824117661841,0.03909110015956685,0.0001,50000,166165
1328,9.084767252470032,8.886494607811535,0.029933910816907883,0.0309823564812541,1,0.94,105,0.07004204694265173,0.05244089115987576,0.0001,50000,166270
1329,10.26699402310209,8.889970065441211,0.02953215502202511,0.030988458544015884,1,0.94,19,0.06990196284876643,0.03793842586884765,0.0001,50000,166289
1330,8.460392754400965,8.849596743969707,0.029881063848733902,0.031000410318374635,1,0.94,201,0.0697621589230689,0.05469081995299837,0.0001,50000,166490
